0.673076923,0.846153846,0.557692308,0.846153846
0.645669291,0.62992126,0.511811024,0.68503937
0.592417062,0.763033175,0.611374408,0.388625592
0.726495726,0.777777778,0.717948718,0.743589744
0.740384615,0.586538462,0.471153846,0.740384615
0.833333333,0.433333333,0.566666667,0.866666667
0.4,0.766666667,0.666666667,0.783333333
0.59375,0.71875,0.46875,0.5625
0.465116279,0.604651163,0.372093023,0.581395349
0.86,0.82,0.56,0.88
0.966666667,0.866666667,0.5,0.8
0.769230769,0.769230769,0.461538462,0.769230769
0.870967742,0.387096774,0.548387097,0.774193548
0.911111111,0.422222222,0.688888889,0.533333333
0.84,0.86,0.8,0.84
1,0.666666667,0.866666667,0.7
0.8,0.8,0.8,0.8
0.833333333,0.888888889,0.805555556,0.666666667
0.820512821,0.692307692,0.794871795,0.538461538
0.636363636,0.393939394,0.696969697,0.575757576
0.595744681,0.659574468,0.595744681,0.744680851
0.614457831,0.457831325,0.807228916,0.722891566
0.727272727,0.545454545,0.757575758,0.545454545
0.481927711,0.457831325,0.759036145,0.819277108
0.604166667,0.75,0.5,0.520833333
0.833333333,0.476190476,0.595238095,0.547619048
0.569620253,0.797468354,0.759493671,0.493670886
0.594594595,0.540540541,0.702702703,0.513513514
0.633333333,0.4,0.666666667,0.6
0.530612245,0.530612245,0.673469388,0.714285714
0.727272727,0.727272727,0.727272727,0.818181818
0.5,1,0.5,0.5
0.727272727,0.525252525,0.515151515,0.757575758
0.710526316,0.811403509,0.912280702,0.960526316
0.734177215,0.708860759,0.841772152,0.664556962
0.768115942,0.565217391,0.739130435,0.811594203
0.542168675,0.638554217,0.795180723,0.807228916
0.80952381,0.857142857,0.666666667,0.714285714
0.757575758,0.848484848,0.545454545,0.696969697
0.375,0.875,0.78125,0.84375
0.916666667,0.875,0.75,0.416666667
1,1,1,1
0.810810811,0.756756757,0.810810811,0.594594595
0.666666667,0.888888889,0.777777778,0.666666667
0.6,1,0.8,0.6
0.615384615,0.769230769,0.769230769,0.846153846
0.901408451,0.873239437,0.774647887,0.788732394
0.555555556,0.555555556,0.722222222,0.388888889
0.714285714,0.857142857,0.571428571,0.714285714
0.666666667,0.80952381,0.523809524,0.571428571
0.6,0.75,0.5,0.45
0.846153846,0.769230769,0.769230769,0.769230769
0.736842105,0.315789474,0.894736842,0.578947368
0.5,0.884615385,0.884615385,0.923076923
0.443037975,0.810126582,0.772151899,0.620253165
0.820512821,0.871794872,0.820512821,0.58974359
0.75,0.75,0.625,0.875
0.666666667,0.666666667,0.333333333,1
0.420289855,0.434782609,0.782608696,0.362318841
0.731707317,0.609756098,0.512195122,0.926829268
0.588235294,0.558823529,0.794117647,0.882352941
0.68,0.68,0.76,0.72
0.714285714,0.514285714,0.742857143,0.8
